D:\Ensayos V?ctor\Test Run 8 28-03-2019 13 07 07\DAQ- Crosshead; ? - (Timed).txt
Test: ENSAYOS TRACCION PLA 1
Test Run: Test Run 8
Date: 28/03/2019 12:58:13


Crosshead 	Load 	Time 		Carga Maxima	
mm	kN	sec		2,163396729	
0,596872997	1,162744629	72,21099854			
0,59768674	1,1641875	72,31099701			
0,598551473	1,165736694	72,41100311			
0,599365216	1,167333984	72,51100159			
0,600179017	1,16891272	72,61100006			
0,600992877	1,170520752	72,71099854			
0,601857493	1,172006104	72,81099701			
0,602671353	1,173582275	72,91100311			
0,603485096	1,175136719	73,01100159			
0,604349771	1,176711182	73,11100006			
0,605163572	1,178167725	73,21099854			
0,605977373	1,179830688	73,31099701			
0,606842048	1,181415039	73,41100311			
0,607655849	1,183040039	73,51100159			
0,608520524	1,18482312	73,61100006			
0,609385199	1,186296997	73,71099854			
0,610199	1,187838013	73,81099701			
0,611063675	1,189475586	73,91100311			
0,611928292	1,191192627	74,01100159			
0,612742151	1,192767334	74,11100006			
0,613606768	1,194279785	74,21099854			
0,614420569	1,195700806	74,31099701			
0,61523437	1,197236328	74,41100311			
0,616048172	1,198829712	74,51100159			
0,616861973	1,200236328	74,61100006			
0,617675774	1,201828979	74,71099854			
0,618489576	1,203288208	74,81099701			
0,619303377	1,204627808	74,91100311			
0,620117178	1,206331909	75,01100159			
0,620930979	1,207831177	75,11100006			
0,621744839	1,209315552	75,21099854			
0,622558582	1,210784546	75,31099701			
0,623423257	1,212337891	75,41100311			
0,624237058	1,213667847	75,51100159			
0,62505086	1,215380615	75,61100006			
0,625864661	1,216766968	75,71099854			
0,626678462	1,218369019	75,81099701			
0,627492263	1,220064941	75,91100311			
0,628356938	1,221628052	76,01100159			
0,62917074	1,223172485	76,11100006			
0,630035414	1,224649902	76,21099854			
0,630849157	1,2263302	76,31099701			
0,63171389	1,227780029	76,41100311			
0,632578565	1,229422729	76,51100159			
0,633392308	1,231086426	76,61100006			
0,634257041	1,232511963	76,71099854			
0,635121658	1,234139771	76,81099701			
0,635935459	1,235892334	76,91100311			
0,636800134	1,237436768	77,01100159			
0,637664809	1,238893066	77,11100006			
0,638478552	1,240240601	77,21099854			
0,639292412	1,241881714	77,31099701			
0,640157028	1,24345813	77,41100311			
0,640970888	1,244928101	77,51100159			
0,641784689	1,246510864	77,61100006			
0,642598432	1,248229858	77,71099854			
0,643463107	1,249527466	77,81099701			
0,644276908	1,251081665	77,91100311			
0,645090768	1,25265564	78,01100159			
0,645904569	1,254085083	78,11100006			
0,646718312	1,255509155	78,21099854			
0,647532172	1,257299927	78,31099701			
0,648396788	1,258588135	78,41100311			
0,649210648	1,260170044	78,51100159			
0,650075264	1,261645264	78,61100006			
0,650889124	1,263154663	78,71099854			
0,65175374	1,264841431	78,81099701			
0,652567542	1,266356323	78,91100311			
0,653432216	1,267903809	79,01100159			
0,654246018	1,269382935	79,11100006			
0,655110634	1,270973511	79,21099854			
0,655924494	1,272394409	79,31099701			
0,656789111	1,273935791	79,41100311			
0,65760297	1,275363037	79,51100159			
0,658467587	1,276882935	79,61100006			
0,659281446	1,278593506	79,71099854			
0,660146063	1,27988916	79,81099701			
0,660959922	1,281469604	79,91100311			
0,661773665	1,283028687	80,01100159			
0,66263834	1,28462207	80,11100006			
0,663452141	1,286018555	80,21099854			
0,664265943	1,287406616	80,31099701			
0,665079744	1,289143921	80,41100311			
0,665893545	1,290599487	80,51100159			
0,666707347	1,291932129	80,61100006			
0,667521206	1,293369385	80,71099854			
0,668334949	1,294941406	80,81099701			
0,669148751	1,296339844	80,91100311			
0,66996261	1,29788208	81,01100159			
0,670776353	1,299329468	81,11100006			
0,671590155	1,300911865	81,21099854			
0,672454829	1,30238855	81,31099701			
0,673268631	1,303880615	81,41100311			
0,674082432	1,305279053	81,51100159			
0,674947107	1,30685376	81,61100006			
0,675760908	1,308572021	81,71099854			
0,676625525	1,309856323	81,81099701			
0,677439384	1,311444458	81,91100311			
0,678304001	1,312929321	82,01100159			
0,67911786	1,314594971	82,11100006			
0,679982477	1,316180054	82,21099854			
0,680847152	1,317566895	82,31099701			
0,681660953	1,319297363	82,41100311			
0,682525628	1,320822144	82,51100159			
0,683390303	1,322209961	82,61100006			
0,684204104	1,323814209	82,71099854			
0,685068779	1,325282959	82,81099701			
0,68588258	1,326751709	82,91100311			
0,686747255	1,328202271	83,01100159			
0,687561056	1,329718872	83,11100006			
0,688374799	1,331277466	83,21099854			
0,689239474	1,332653076	83,31099701			
0,690053275	1,33413623	83,41100311			
0,690867135	1,335706299	83,51100159			
0,691680936	1,336897949	83,61100006			
0,692545611	1,338499756	83,71099854			
0,693359354	1,339976929	83,81099701			
0,694173155	1,341388672	83,91100311			
0,694987015	1,342952759	84,01100159			
0,695851631	1,344472656	84,11100006			
0,696665491	1,34588623	84,21099854			
0,697479234	1,347253662	84,31099701			
0,698343909	1,348660767	84,41100311			
0,69915771	1,350308105	84,51100159			
0,699971511	1,351724609	84,61100006			
0,700836186	1,353264893	84,71099854			
0,701649988	1,354309448	84,81099701			
0,702514662	1,356369873	84,91100311			
0,703328406	1,357718994	85,01100159			
0,704193139	1,358925781	85,11100006			
0,705006882	1,360563599	85,21099854			
0,705820741	1,361759644	85,31099701			
0,706685358	1,363334106	85,41100311			
0,707499217	1,36503479	85,51100159			
0,70831296	1,366433472	85,61100006			
0,709126762	1,367703735	85,71099854			
0,709940621	1,368983032	85,81099701			
0,710754422	1,370789673	85,91100311			
0,711568166	1,372137573	86,01100159			
0,712382025	1,373288696	86,11100006			
0,713195826	1,375027588	86,21099854			
0,714009569	1,376388428	86,31099701			
0,714823429	1,377753906	86,41100311			
0,71563723	1,379105957	86,51100159			
0,716501905	1,380643188	86,61100006			
0,717315648	1,382211182	86,71099854			
0,71812945	1,383352661	86,81099701			
0,718943309	1,38505957	86,91100311			
0,719757052	1,386472168	87,01100159			
0,720621785	1,387967407	87,11100006			
0,721435528	1,389366333	87,21099854			
0,722300203	1,390695313	87,31099701			
0,723114004	1,392026978	87,41100311			
0,723927806	1,393561523	87,51100159			
0,72479248	1,394804932	87,61100006			
0,725657155	1,396664063	87,71099854			
0,726470957	1,3983125	87,81099701			
0,727335631	1,399394653	87,91100311			
0,728200248	1,400896606	88,01100159			
0,729064923	1,402662109	88,11100006			
0,729929598	1,403997681	88,21099854			
0,730743399	1,405590088	88,31099701			
0,731608074	1,407021118	88,41100311			
0,73247269	1,408377075	88,51100159			
0,73328655	1,41001709	88,61100006			
0,734100351	1,411421509	88,71099854			
0,734914152	1,412762329	88,81099701			
0,735778827	1,414330444	88,91100311			
0,73659257	1,416086426	89,01100159			
0,73740643	1,417189575	89,11100006			
0,738220231	1,418602539	89,21099854			
0,739084906	1,420186401	89,31099701			
0,739898707	1,421606934	89,41100311			
0,74071245	1,422958008	89,51100159			
0,741577125	1,424469116	89,61100006			
0,742390926	1,425978394	89,71099854			
0,743204786	1,427400879	89,81099701			
0,744069403	1,428846802	89,91100311			
0,744883262	1,430205444	90,01100159			
0,745747879	1,431781738	90,11100006			
0,74656168	1,433152832	90,21099854			
0,747375481	1,434517578	90,31099701			
0,748240156	1,436043945	90,41100311			
0,749053957	1,437456055	90,51100159			
0,749918632	1,438998901	90,61100006			
0,750732434	1,440491211	90,71099854			
0,751597108	1,441905884	90,81099701			
0,75241091	1,443143188	90,91100311			
0,753275584	1,444756104	91,01100159			
0,754089328	1,446183838	91,11100006			
0,754903129	1,447474365	91,21099854			
0,755716988	1,448956665	91,31099701			
0,75653079	1,45046521	91,41100311			
0,757344533	1,451703735	91,51100159			
0,758158392	1,453082764	91,61100006			
0,758972194	1,454526489	91,71099854			
0,759785937	1,455896118	91,81099701			
0,760599796	1,457320313	91,91100311			
0,761413598	1,458526367	92,01100159			
0,762227341	1,460110107	92,11100006			
0,763092015	1,461407715	92,21099854			
0,763905817	1,462816284	92,31099701			
0,764719676	1,464256226	92,41100311			
0,765584293	1,465545898	92,51100159			
0,766398152	1,467059326	92,61100006			
0,767211895	1,468350342	92,71099854			
0,76807657	1,469883789	92,81099701			
0,768890372	1,471176025	92,91100311			
0,769755046	1,472745728	93,01100159			
0,770619663	1,47407251	93,11100006			
0,771433522	1,475534424	93,21099854			
0,772298139	1,477132324	93,31099701			
0,773162814	1,478444824	93,41100311			
0,774027547	1,479904419	93,51100159			
0,77484129	1,481203003	93,61100006			
0,775705965	1,482668457	93,71099854			
0,776519766	1,484189575	93,81099701			
0,777384441	1,485501953	93,91100311			
0,778198242	1,486899902	94,01100159			
0,779062917	1,488457031	94,11100006			
0,779876718	1,489781006	94,21099854			
0,78069052	1,491190552	94,31099701			
0,781504321	1,492583374	94,41100311			
0,782318122	1,493877197	94,51100159			
0,783182797	1,495442017	94,61100006			
0,783996598	1,496636597	94,71099854			
0,784810341	1,498042725	94,81099701			
0,785624201	1,499412964	94,91100311			
0,786438002	1,500907715	95,01100159			
0,787302677	1,502260254	95,11100006			
0,788116478	1,503540527	95,21099854			
0,788930221	1,505020874	95,31099701			
0,789744081	1,506404419	95,41100311			
0,790608698	1,507870483	95,51100159			
0,791422557	1,509167114	95,61100006			
0,7922363	1,510502441	95,71099854			
0,793101033	1,511796631	95,81099701			
0,793914776	1,513277466	95,91100311			
0,794779451	1,514650635	96,01100159			
0,795593252	1,516233765	96,11100006			
0,796457927	1,517639771	96,21099854			
0,797271729	1,518994263	96,31099701			
0,798136403	1,520362183	96,41100311			
0,798950205	1,521823853	96,51100159			
0,799814879	1,523144897	96,61100006			
0,800628681	1,524562012	96,71099854			
0,801442424	1,525919678	96,81099701			
0,802256283	1,527210571	96,91100311			
0,803070085	1,528509277	97,01100159			
0,803883828	1,529814087	97,11100006			
0,804697687	1,531165405	97,21099854			
0,805511489	1,532516602	97,31099701			
0,806325232	1,534007202	97,41100311			
0,807189965	1,535151855	97,51100159			
0,808003708	1,536543091	97,61100006			
0,808817567	1,537939575	97,71099854			
0,809631369	1,539424927	97,81099701			
0,810496043	1,540693359	97,91100311			
0,811309787	1,542316772	98,01100159			
0,812123588	1,543415649	98,11100006			
0,812988263	1,544688232	98,21099854			
0,813802064	1,546213623	98,31099701			
0,814615923	1,547700684	98,41100311			
0,81548054	1,54911084	98,51100159			
0,8162944	1,550296265	98,61100006			
0,817159016	1,551691895	98,71099854			
0,817972817	1,553078979	98,81099701			
0,818837492	1,554407349	98,91100311			
0,819651294	1,5560271	99,01100159			
0,82051591	1,557220947	99,11100006			
0,821380643	1,558816772	99,21099854			
0,822245318	1,560107422	99,31099701			
0,823059061	1,56150415	99,41100311			
0,823923794	1,562949829	99,51100159			
0,824737537	1,564253174	99,61100006			
0,825551338	1,565662598	99,71099854			
0,826416013	1,56693457	99,81099701			
0,827229815	1,568352417	99,91100311			
0,828043616	1,569646606	100,0110016			
0,828908291	1,570830322	100,1110001			
0,829722092	1,572365723	100,2109985			
0,830535893	1,573647583	100,310997			
0,831349695	1,57489917	100,4110031			
0,832163496	1,576048828	100,5110016			
0,832977297	1,577597534	100,6110001			
0,833791099	1,578829102	100,7109985			
0,8346049	1,580132446	100,810997			
0,835469516	1,581706543	100,9110031			
0,836283376	1,582827393	101,0110016			
0,837097177	1,584268311	101,1110001			
0,837961852	1,585611816	101,2109985			
0,838775653	1,586810669	101,310997			
0,839589396	1,588298462	101,4110031			
0,84045413	1,589593628	101,5110016			
0,841267873	1,591044434	101,6110001			
0,842132547	1,592176758	101,7109985			
0,842946349	1,593530029	101,810997			
0,843811024	1,595060547	101,9110031			
0,844624825	1,59630835	102,0110016			
0,8454895	1,597660522	102,1110001			
0,846354174	1,599025024	102,2109985			
0,847167976	1,600400635	102,310997			
0,847981777	1,601706665	102,4110031			
0,848795578	1,603139648	102,5110016			
0,84960938	1,604247803	102,6110001			
0,850423181	1,605559814	102,7109985			
0,851236982	1,607082764	102,810997			
0,852050784	1,608049561	102,9110031			
0,852864585	1,609453003	103,0110016			
0,853678386	1,610894409	103,1110001			
0,854492188	1,612040161	103,2109985			
0,855305989	1,613407837	103,310997			
0,85611979	1,614640625	103,4110031			
0,856933591	1,615898071	103,5110016			
0,857747393	1,617151001	103,6110001			
0,858612068	1,618486816	103,7109985			
0,859425869	1,619876343	103,810997			
0,86023967	1,621194336	103,9110031			
0,861104287	1,62247583	104,0110016			
0,861918146	1,623952271	104,1110001			
0,862731948	1,625192749	104,2109985			
0,863596622	1,626729858	104,310997			
0,864461239	1,627882446	104,4110031			
0,865275098	1,629251587	104,5110016			
0,866139715	1,630792114	104,6110001			
0,86700439	1,631912964	104,7109985			
0,867869065	1,633163086	104,810997			
0,868682866	1,634717285	104,9110031			
0,869547541	1,635898682	105,0110016			
0,870412157	1,637196045	105,1110001			
0,871226017	1,638593506	105,2109985			
0,872039818	1,639768066	105,310997			
0,872904493	1,641241211	105,4110031			
0,873718236	1,642425903	105,5110016			
0,874532037	1,643842163	105,6110001			
0,875396712	1,645147339	105,7109985			
0,876210514	1,646406982	105,810997			
0,877075188	1,647710083	105,9110031			
0,87788899	1,648926758	106,0110016			
0,878702791	1,650115356	106,1110001			
0,879516592	1,65143042	106,2109985			
0,880381267	1,652734985	106,310997			
0,881195068	1,653949219	106,4110031			
0,882059743	1,655396118	106,5110016			
0,882873544	1,656729248	106,6110001			
0,883738219	1,65799707	106,7109985			
0,884552021	1,659241821	106,810997			
0,885416695	1,660626831	106,9110031			
0,886230497	1,661784668	107,0110016			
0,887095171	1,663153809	107,1110001			
0,887908915	1,664426392	107,2109985			
0,888773648	1,665743408	107,310997			
0,889587391	1,667145386	107,4110031			
0,890452066	1,668370483	107,5110016			
0,891265867	1,669549438	107,6110001			
0,892130542	1,670968994	107,7109985			
0,892944343	1,672215942	107,810997			
0,893758144	1,673315186	107,9110031			
0,894571946	1,67468335	108,0110016			
0,895385747	1,675927368	108,1110001			
0,896199548	1,677248657	108,2109985			
0,897013349	1,678370728	108,310997			
0,897827151	1,679528564	108,4110031			
0,898640952	1,680807495	108,5110016			
0,899454753	1,682057983	108,6110001			
0,900268555	1,68341394	108,7109985			
0,901082356	1,684635864	108,810997			
0,901896157	1,685752319	108,9110031			
0,902709959	1,687199097	109,0110016			
0,903574633	1,68826062	109,1110001			
0,904388435	1,689563477	109,2109985			
0,905202236	1,690793579	109,310997			
0,906016037	1,692006104	109,4110031			
0,906880654	1,693224243	109,5110016			
0,907694513	1,694581055	109,6110001			
0,90855913	1,695793945	109,7109985			
0,90937299	1,697108765	109,810997			
0,910237606	1,698415527	109,9110031			
0,911051466	1,69976062	110,0110016			
0,911916082	1,70105603	110,1110001			
0,912780757	1,702296509	110,2109985			
0,913645432	1,703639404	110,310997			
0,914459233	1,704925903	110,4110031			
0,915323908	1,706148315	110,5110016			
0,916188525	1,707564819	110,6110001			
0,917002384	1,708754517	110,7109985			
0,917867001	1,710026978	110,810997			
0,91868086	1,711234985	110,9110031			
0,919545477	1,712570679	111,0110016			
0,920359336	1,713884155	111,1110001			
0,921173079	1,714953125	111,2109985			
0,921986881	1,716174561	111,310997			
0,922851556	1,717490112	111,4110031			
0,923665357	1,718467651	111,5110016			
0,924479158	1,719798584	111,6110001			
0,925292959	1,721187012	111,7109985			
0,926106761	1,722279419	111,810997			
0,92692062	1,723541992	111,9110031			
0,927785237	1,724839111	112,0110016			
0,928599038	1,725904053	112,1110001			
0,929412839	1,727161987	112,2109985			
0,930277514	1,728468872	112,310997			
0,931091316	1,729652466	112,4110031			
0,931905117	1,731007813	112,5110016			
0,932769792	1,732219238	112,6110001			
0,933583535	1,733428711	112,7109985			
0,934448268	1,734650391	112,810997			
0,935312943	1,735889893	112,9110031			
0,936126686	1,737166992	113,0110016			
0,936991419	1,738491699	113,1110001			
0,937805162	1,739725708	113,2109985			
0,938669837	1,740954102	113,310997			
0,939483638	1,742171021	113,4110031			
0,940297439	1,743317261	113,5110016			
0,941111241	1,744615601	113,6110001			
0,941925042	1,745667114	113,7109985			
0,942738843	1,746844604	113,810997			
0,943552644	1,748235352	113,9110031			
0,944417319	1,749272827	114,0110016			
0,945231121	1,750514038	114,1110001			
0,946044922	1,751580078	114,2109985			
0,946858723	1,752876221	114,310997			
0,947672524	1,753983398	114,4110031			
0,948486326	1,755268311	114,5110016			
0,949300127	1,756475342	114,6110001			
0,950113928	1,7575177	114,7109985			
0,950978603	1,758869507	114,810997			
0,951792405	1,759992554	114,9110031			
0,952606206	1,761061523	115,0110016			
0,953420007	1,762383789	115,1110001			
0,954284682	1,763557251	115,2109985			
0,955098425	1,764785645	115,310997			
0,955963158	1,765949707	115,4110031			
0,956827833	1,767189209	115,5110016			
0,957641576	1,768407593	115,6110001			
0,958506309	1,769665527	115,7109985			
0,959370926	1,770826904	115,810997			
0,9602356	1,77237085	115,9110031			
0,961100275	1,773244629	116,0110016			
0,961964892	1,774650269	116,1110001			
0,962778751	1,775848511	116,2109985			
0,963643368	1,77696167	116,310997			
0,964457227	1,778292603	116,4110031			
0,965321844	1,77931189	116,5110016			
0,966135703	1,780687256	116,6110001			
0,966949447	1,781844849	116,7109985			
0,967763248	1,783063843	116,810997			
0,968577107	1,784095459	116,9110031			
0,969441724	1,785180054	117,0110016			
0,970255525	1,786355347	117,1110001			
0,971069327	1,787549683	117,2109985			
0,971883128	1,788667725	117,310997			
0,972747803	1,790042603	117,4110031			
0,973561604	1,791141602	117,5110016			
0,974375405	1,792122192	117,6110001			
0,975189207	1,793263184	117,7109985			
0,976003008	1,794407837	117,810997			
0,976867625	1,795664795	117,9110031			
0,977681484	1,796739624	118,0110016			
0,978495344	1,798058105	118,1110001			
0,97935996	1,799147949	118,2109985			
0,98017382	1,800353027	118,310997			
0,981038436	1,801546875	118,4110031			
0,981852179	1,802864136	118,5110016			
0,982716912	1,803903198	118,6110001			
0,983581529	1,805101563	118,7109985			
0,984395272	1,806286987	118,810997			
0,985209132	1,807483765	118,9110031			
0,986022991	1,808700195	119,0110016			
0,986887608	1,809860107	119,1110001			
0,987701467	1,81082251	119,2109985			
0,98851521	1,812031494	119,310997			
0,98932907	1,813064941	119,4110031			
0,990142813	1,814392334	119,5110016			
0,990956556	1,81521228	119,6110001			
0,991770416	1,816564087	119,7109985			
0,992584275	1,817665771	119,810997			
0,993398018	1,818738403	119,9110031			
0,994211878	1,819730469	120,0110016			
0,995025621	1,820826172	120,1110001			
0,995839364	1,821904785	120,2109985			
0,996704097	1,823287354	120,310997			
0,99751784	1,823976929	120,4110031			
0,9983317	1,825452148	120,5110016			
0,999196316	1,826486816	120,6110001			
1,000010176	1,827522705	120,7109985			
1,000874909	1,828965332	120,810997			
1,001688652	1,830001587	120,9110031			
1,002553385	1,831216187	121,0110016			
1,003418001	1,832368408	121,1110001			
1,004282618	1,833541626	121,2109985			
1,005147351	1,834514282	121,310997			
1,005961094	1,835842407	121,4110031			
1,006825827	1,836995239	121,5110016			
1,007690444	1,837924683	121,6110001			
1,008504303	1,839246704	121,7109985			
1,00936892	1,840376953	121,810997			
1,010182779	1,84145752	121,9110031			
1,011047396	1,84260376	122,0110016			
1,011861255	1,843607178	122,1110001			
1,012674882	1,844696411	122,2109985			
1,013488742	1,845963257	122,310997			
1,014302601	1,847126099	122,4110031			
1,015167218	1,848093994	122,5110016			
1,015981077	1,849152222	122,6110001			
1,01679482	1,850170288	122,7109985			
1,01755769	1,851266602	122,810997			
1,018422539	1,852431152	122,9110031			
1,019236166	1,853473511	123,0110016			
1,020050026	1,854513428	123,1110001			
1,020863885	1,855710938	123,2109985			
1,021677628	1,856940063	123,310997			
1,022542361	1,85806665	123,4110031			
1,023356104	1,859041504	123,5110016			
1,024169964	1,860058105	123,6110001			
1,02503458	1,861272705	123,7109985			
1,02584844	1,862380005	123,810997			
1,026713056	1,863460327	123,9110031			
1,0275268	1,86465918	124,0110016			
1,028391533	1,865815796	124,1110001			
1,029256266	1,866900024	124,2109985			
1,030069892	1,868065918	124,310997			
1,030934742	1,869178833	124,4110031			
1,031748368	1,870217896	124,5110016			
1,032562228	1,871368042	124,6110001			
1,033376087	1,872476807	124,7109985			
1,034189831	1,873500488	124,810997			
1,035054564	1,874429199	124,9110031			
1,03581755	1,875695313	125,0110016			
1,036631176	1,876500244	125,1110001			
1,037445036	1,877590332	125,2109985			
1,038258895	1,878732788	125,310997			
1,039072638	1,879741699	125,4110031			
1,039937371	1,880810303	125,5110016			
1,040751114	1,881904907	125,6110001			
1,041564974	1,883031982	125,7109985			
1,042378834	1,884029907	125,810997			
1,04319246	1,885048462	125,9110031			
1,044057193	1,886258667	126,0110016			
1,044870936	1,887325806	126,1110001			
1,045684796	1,888287842	126,2109985			
1,046549412	1,889364746	126,310997			
1,047363272	1,890397339	126,4110031			
1,048227889	1,891542114	126,5110016			
1,049041748	1,892443359	126,6110001			
1,049906365	1,89370752	126,7109985			
1,050771098	1,894761108	126,810997			
1,051584841	1,895878906	126,9110031			
1,052449574	1,896981689	127,0110016			
1,05331419	1,898147705	127,1110001			
1,054178807	1,899052734	127,2109985			
1,054992666	1,900232178	127,310997			
1,055857283	1,901302979	127,4110031			
1,056671143	1,902357422	127,5110016			
1,057535759	1,903459717	127,6110001			
1,058349619	1,904383423	127,7109985			
1,059163478	1,905344604	127,810997			
1,059977221	1,906455688	127,9110031			
1,060841954	1,907425171	128,0110016			
1,061655697	1,908582153	128,1109924			
1,062469441	1,909336792	128,2109985			
1,0632833	1,910566162	128,3110046			
1,064097043	1,911660156	128,4109955			
1,064910903	1,912587402	128,5110016			
1,065775519	1,913766113	128,6109924			
1,066589379	1,914734497	128,7109985			
1,067403238	1,915786255	128,8110046			
1,068267855	1,916620605	128,9109955			
1,069081714	1,917888428	129,0110016			
1,069946331	1,918885376	129,1109924			
1,070760074	1,91983313	129,2109985			
1,071624807	1,921063477	129,3110046			
1,07243855	1,921950195	129,4109955			
1,073303167	1,922904907	129,5110016			
1,0741679	1,924148193	129,6109924			
1,075032633	1,925055176	129,7109985			
1,075846259	1,925990601	129,8110046			
1,076660119	1,927359497	129,9109955			
1,077524736	1,928007813	130,0110016			
1,078338595	1,929092163	130,1109924			
1,079152455	1,929836304	130,2109985			
1,079966198	1,930991455	130,3110046			
1,080780057	1,931993652	130,4109955			
1,081593917	1,932945068	130,5110016			
1,082407543	1,933829346	130,6109924			
1,083221403	1,93475769	130,7109985			
1,084035262	1,935846558	130,8110046			
1,084849006	1,936728271	130,9109955			
1,085662865	1,937717041	131,0110016			
1,086476725	1,938666992	131,1109924			
1,087341341	1,939631958	131,2109985			
1,088155201	1,940665405	131,3110046			
1,088968827	1,941518555	131,4109955			
1,089782687	1,942499146	131,5110016			
1,090596546	1,943650024	131,6109924			
1,091461163	1,944486816	131,7109985			
1,092275023	1,945551758	131,8110046			
1,093088766	1,946545288	131,9109955			
1,093953499	1,947436157	132,0110016			
1,094767242	1,948581543	132,1109924			
1,095631975	1,9495979	132,2109985			
1,096496591	1,950492065	132,3110046			
1,097310451	1,951657349	132,4109955			
1,098175067	1,95246228	132,5110016			
1,099039684	1,953587158	132,6109924			
1,099853544	1,954472412	132,7109985			
1,10071816	1,95555127	132,8110046			
1,101582893	1,956738647	132,9109955			
1,102396636	1,957580688	133,0110016			
1,103261369	1,958675415	133,1109924			
1,104075112	1,959566284	133,2109985			
1,104888972	1,960541626	133,3110046			
1,105753588	1,961334473	133,4109955			
1,106567332	1,962446411	133,5110016			
1,107381191	1,96331543	133,6109924			
1,108194934	1,964209351	133,7109985			
1,109059667	1,965205322	133,8110046			
1,10987341	1,965928345	133,9109955			
1,11068727	1,966947876	134,0110016			
1,111551886	1,967767334	134,1109924			
1,112365746	1,968620972	134,2109985			
1,113179605	1,969653198	134,3110046			
1,113993232	1,970641479	134,4109955			
1,114858082	1,971467041	134,5110016			
1,115671708	1,972489624	134,6109924			
1,116536441	1,973487793	134,7109985			
1,117350184	1,974348633	134,8110046			
1,118214917	1,975245728	134,9109955			
1,11902866	1,976180664	135,0110016			
1,119893393	1,977117676	135,1109924			
1,120707137	1,978127319	135,2109985			
1,12157187	1,97904187	135,3110046			
1,122385613	1,980074097	135,4109955			
1,123199472	1,980957275	135,5110016			
1,124064089	1,981877197	135,6109924			
1,124877948	1,982665039	135,7109985			
1,125691808	1,983619141	135,8110046			
1,126505551	1,984574097	135,9109955			
1,127370284	1,985455566	136,0110016			
1,128183911	1,985956665	136,1109924			
1,12899777	1,987025269	136,2109985			
1,12981163	1,987253296	136,3110046			
1,130625373	1,988814575	136,4109955			
1,131439232	1,989491455	136,5110016			
1,132253092	1,990088623	136,6109924			
1,133066718	1,991233398	136,7109985			
1,133880578	1,992139893	136,8110046			
1,134694437	1,992757446	136,9109955			
1,135508181	1,993764038	137,0110016			
1,136372914	1,994875	137,1109924			
1,137186657	1,995629272	137,2109985			
1,138000516	1,99634021	137,3110046			
1,138814376	1,997595093	137,4109955			
1,139678992	1,998162231	137,5110016			
1,140492852	1,999148804	137,6109924			
1,141306479	1,999954834	137,7109985			
1,142171212	2,000672852	137,8110046			
1,143035945	2,001786011	137,9109955			
1,143849688	2,002710693	138,0110016			
1,144714304	2,003487183	138,1109924			
1,145579037	2,004500244	138,2109985			
1,14644377	2,005336304	138,3110046			
1,147308387	2,006446899	138,4109955			
1,148122246	2,007092773	138,5110016			
1,148986863	2,007919922	138,6109924			
1,14985148	2,008948853	138,7109985			
1,150665339	2,009682373	138,8110046			
1,151479082	2,010599365	138,9109955			
1,152343699	2,011409058	139,0110016			
1,153157558	2,012476563	139,1109924			
1,153971301	2,013202515	139,2109985			
1,154785161	2,013900757	139,3110046			
1,15559902	2,014903198	139,4109955			
1,156463637	2,015677368	139,5110016			
1,157277497	2,016452148	139,6109924			
1,15809124	2,017396484	139,7109985			
1,158904983	2,01806543	139,8110046			
1,159718842	2,018962524	139,9109955			
1,160532585	2,019749878	140,0110016			
1,161397318	2,02043396	140,1109924			
1,162211061	2,021380737	140,2109985			
1,163024921	2,022285034	140,3110046			
1,163889538	2,023074463	140,4109955			
1,164703397	2,02387915	140,5110016			
1,165517257	2,024883545	140,6109924			
1,166381873	2,02555896	140,7109985			
1,167195733	2,026397461	140,8110046			
1,168060349	2,027362427	140,9109955			
1,168874092	2,028172363	141,0110016			
1,169738825	2,028923706	141,1109924			
1,170552569	2,029693481	141,2109985			
1,171366312	2,030516113	141,3110046			
1,172180171	2,031182739	141,4109955			
1,172994031	2,032079712	141,5110016			
1,173858647	2,032969849	141,6109924			
1,174672507	2,033668823	141,7109985			
1,17548625	2,034389648	141,8110046			
1,176299993	2,035246826	141,9109955			
1,177113852	2,036125244	142,0110016			
1,177927596	2,036820068	142,1109924			
1,178741455	2,037554077	142,2109985			
1,179555315	2,038179077	142,3110046			
1,180369058	2,038963867	142,4109955			
1,181182917	2,039725952	142,5110016			
1,18199666	2,040515869	142,6109924			
1,182810403	2,041308594	142,7109985			
1,183675136	2,041986084	142,8110046			
1,18448888	2,042795532	142,9109955			
1,185353613	2,043684692	143,0110016			
1,186167356	2,044401001	143,1109924			
1,187032089	2,045289673	143,2109985			
1,187896705	2,046171753	143,3110046			
1,188710565	2,047005493	143,4109955			
1,189575181	2,047695313	143,5110016			
1,190490671	2,048485352	143,6109924			
1,191355404	2,049272705	143,7109985			
1,192220137	2,050172119	143,8110046			
1,193084754	2,05101001	143,9109955			
1,193898614	2,051704346	144,0110016			
1,19476323	2,052397705	144,1109924			
1,195627847	2,053317383	144,2109985			
1,196441706	2,054129395	144,3110046			
1,197306323	2,054740479	144,4109955			
1,198120066	2,055645752	144,5110016			
1,198933925	2,056181152	144,6109924			
1,199747669	2,056929199	144,7109985			
1,200612402	2,057582764	144,8110046			
1,201426145	2,058230957	144,9109955			
1,202240004	2,058922363	145,0110016			
1,203053864	2,059732178	145,1109924			
1,203867607	2,060563232	145,2109985			
1,20473234	2,061133057	145,3110046			
