"File Path: D:\Ensayos Víctor\Fase II\PLA virgen\Test Run 1 16-05-2019 10 36 54\DAQ- Crosshead; … - (Timed).txt   "					
Test: ENSAYOS TRACCION PLA 2					
Test Run: Test Run 1					
Date: 16/05/2019 10:33:33					
					
					
Crosshead 	Load 	Time 		carga maxima	
mm	kN	sec		2,145087158	
0,595855701	1,254339111	72,06199646			
0,596720376	1,255765747	72,16200256			
0,597534177	1,257627319	72,26200104			
0,598347979	1,259304077	72,36199951			
0,599212653	1,26100061	72,46199799			
0,600026455	1,262720825	72,56199646			
0,600840256	1,264160156	72,66200256			
0,601704873	1,266052612	72,76200104			
0,602518732	1,267772583	72,86199951			
0,603383349	1,269601807	72,96199799			
0,604197208	1,271381592	73,06199646			
0,60501101	1,272783203	73,16200256			
0,605875684	1,274696655	73,26200104			
0,606740301	1,276560913	73,36199951			
0,607554161	1,278350952	73,46199799			
0,608418777	1,279989014	73,56199646			
0,609232578	1,281539063	73,66200256			
0,61004638	1,28333667	73,76200104			
0,610911055	1,285084717	73,86199951			
0,611724856	1,286640991	73,96199799			
0,612538657	1,288524902	74,06199646			
0,613352458	1,289993286	74,16200256			
0,61416626	1,291788086	74,26200104			
0,614980061	1,293357788	74,36199951			
0,615793862	1,295073608	74,46199799			
0,616607664	1,29681958	74,56199646			
0,617421465	1,298288452	74,66200256			
0,618235266	1,299958374	74,76200104			
0,619099941	1,301770142	74,86199951			
0,619913742	1,303327271	74,96199799			
0,620727544	1,304983643	75,06199646			
0,621541345	1,306719604	75,16200256			
0,622355146	1,308314941	75,26200104			
0,623219763	1,309888794	75,36199951			
0,624033622	1,311522827	75,46199799			
0,624847424	1,313454346	75,56199646			
0,625712099	1,315117554	75,66200256			
0,626576715	1,316789673	75,76200104			
0,627390575	1,318494995	75,86199951			
0,628255191	1,32013208	75,96199799			
0,629069051	1,321975952	76,06199646			
0,629933667	1,323484741	76,16200256			
0,630747469	1,325241699	76,26200104			
0,631612143	1,326956177	76,36199951			
0,632476818	1,328790894	76,46199799			
0,633341493	1,33004248	76,56199646			
0,634155294	1,332064819	76,66200256			
0,635019969	1,333809692	76,76200104			
0,635833712	1,335518433	76,86199951			
0,636698445	1,337232788	76,96199799			
0,637512188	1,338670044	77,06199646			
0,638376863	1,340740356	77,16200256			
0,639190665	1,342350952	77,26200104			
0,640004466	1,343975586	77,36199951			
0,640818325	1,345765015	77,46199799			
0,641632068	1,347249512	77,56199646			
0,642496743	1,348812866	77,66200256			
0,643310545	1,350535156	77,76200104			
0,644124346	1,352325317	77,86199951			
0,644989021	1,354106689	77,96199799			
0,645802822	1,355481445	78,06199646			
0,646616623	1,356979004	78,16200256			
0,647430425	1,358851929	78,26200104			
0,648295099	1,360486694	78,36199951			
0,649108901	1,362137939	78,46199799			
0,649973575	1,363881958	78,56199646			
0,650787377	1,3654021	78,66200256			
0,65160112	1,367149658	78,76200104			
0,652465795	1,368865356	78,86199951			
0,653330528	1,370483276	78,96199799			
0,654144271	1,371952148	79,06199646			
0,655008946	1,374028931	79,16200256			
0,65587362	1,375744751	79,26200104			
0,656687422	1,377345581	79,36199951			
0,657552038	1,379072021	79,46199799			
0,658365898	1,38059375	79,56199646			
0,659179699	1,38232251	79,66200256			
0,659993442	1,383832397	79,76200104			
0,660807302	1,385369629	79,86199951			
0,661621103	1,386930542	79,96199799			
0,662434904	1,388572144	80,06199646			
0,663248706	1,390186035	80,16200256			
0,664062507	1,391724365	80,26200104			
0,664876308	1,393204224	80,36199951			
0,66569011	1,395159668	80,46199799			
0,666503911	1,396369873	80,56199646			
0,667368586	1,397934692	80,66200256			
0,668182387	1,399724365	80,76200104			
0,66899613	1,401484009	80,86199951			
0,66980999	1,402910522	80,96199799			
0,670674606	1,404638306	81,06199646			
0,671488466	1,406275146	81,16200256			
0,672302267	1,408030151	81,26200104			
0,673166942	1,40954834	81,36199951			
0,673980685	1,411269897	81,46199799			
0,674845418	1,412737793	81,56199646			
0,675659161	1,41436499	81,66200256			
0,676523836	1,416090088	81,76200104			
0,677337637	1,417644409	81,86199951			
0,678202312	1,41940979	81,96199799			
0,679066929	1,421175415	82,06199646			
0,679880788	1,422694946	82,16200256			
0,680745405	1,42432312	82,26200104			
0,681610079	1,425940186	82,36199951			
0,682423881	1,427565552	82,46199799			
0,68323774	1,429362915	82,56199646			
0,684102357	1,430840576	82,66200256			
0,684916216	1,432511719	82,76200104			
0,68572996	1,434166016	82,86199951			
0,686543761	1,435651001	82,96199799			
0,687408436	1,437333862	83,06199646			
0,688222237	1,438807495	83,16200256			
0,689036096	1,440703003	83,26200104			
0,68984984	1,442183594	83,36199951			
0,690663641	1,443649658	83,46199799			
0,691528316	1,445345581	83,56199646			
0,692342117	1,446892578	83,66200256			
0,693206792	1,44862146	83,76200104			
0,694020593	1,450143921	83,86199951			
0,694885268	1,451757324	83,96199799			
0,695699011	1,453421997	84,06199646			
0,69651287	1,455022461	84,16200256			
0,697377487	1,456456543	84,26200104			
0,698242162	1,458296021	84,36199951			
0,699055963	1,459768433	84,46199799			
0,699920638	1,461559448	84,56199646			
0,700734439	1,462967285	84,66200256			
0,701599114	1,464530273	84,76200104			
0,702412915	1,466334229	84,86199951			
0,703226717	1,467811401	84,96199799			
0,704091392	1,469389771	85,06199646			
0,704905193	1,471005737	85,16200256			
0,705718994	1,472760986	85,26200104			
0,706532795	1,474281738	85,36199951			
0,707346597	1,475812256	85,46199799			
0,708160398	1,477577759	85,56199646			
0,708974199	1,47884668	85,66200256			
0,709788001	1,480460449	85,76200104			
0,710601802	1,481853516	85,86199951			
0,711415603	1,483758301	85,96199799			
0,712229405	1,485164551	86,06199646			
0,713094079	1,486584595	86,16200256			
0,713907881	1,488259766	86,26200104			
0,714721682	1,489727173	86,36199951			
0,715535483	1,49138269	86,46199799			
0,716349285	1,492930664	86,56199646			
0,717213901	1,49448999	86,66200256			
0,718027761	1,496085693	86,76200104			
0,718841562	1,4976427	86,86199951			
0,719706237	1,499359131	86,96199799			
0,720520038	1,500750732	87,06199646			
0,721384713	1,502238281	87,16200256			
0,722198514	1,503934082	87,26200104			
0,723063189	1,505699707	87,36199951			
0,723876932	1,50713855	87,46199799			
0,724741665	1,508953003	87,56199646			
0,725606282	1,510562378	87,66200256			
0,726420083	1,512057983	87,76200104			
0,727284758	1,513613037	87,86199951			
0,728098559	1,515469727	87,96199799			
0,728912361	1,516834229	88,06199646			
0,729777035	1,518363647	88,16200256			
0,730590837	1,519999512	88,26200104			
0,73140458	1,521406494	88,36199951			
0,732218439	1,523055664	88,46199799			
0,733032241	1,524376465	88,56199646			
0,733845984	1,525931152	88,66200256			
0,734710717	1,527512207	88,76200104			
0,73552446	1,52885376	88,86199951			
0,736338319	1,530658936	88,96199799			
0,737152121	1,532089478	89,06199646			
0,738016795	1,533778076	89,16200256			
0,738830538	1,535185425	89,26200104			
0,739695271	1,536694824	89,36199951			
0,740509015	1,53833728	89,46199799			
0,741373689	1,539998535	89,56199646			
0,742187491	1,541542358	89,66200256			
0,743001292	1,543141724	89,76200104			
0,743865967	1,54456189	89,86199951			
0,744730642	1,546385254	89,96199799			
0,745544443	1,547827881	90,06199646			
0,746409118	1,54955835	90,16200256			
0,747222919	1,551111694	90,26200104			
0,748087594	1,552636841	90,36199951			
0,748901395	1,553960205	90,46199799			
0,74976607	1,555588867	90,56199646			
0,750579813	1,557134399	90,66200256			
0,751393614	1,558597412	90,76200104			
0,752258289	1,560185425	90,86199951			
0,75307209	1,561730347	90,96199799			
0,75388595	1,562893555	91,06199646			
0,754699693	1,564480713	91,16200256			
0,755513494	1,565904785	91,26200104			
0,756327354	1,567401855	91,36199951			
0,757141097	1,569176147	91,46199799			
0,757954898	1,570280762	91,56199646			
0,758768758	1,571854492	91,66200256			
0,759582501	1,573615967	91,76200104			
0,760396302	1,574954224	91,86199951			
0,761260977	1,576532349	91,96199799			
0,762074778	1,578084473	92,06199646			
0,762888638	1,579566528	92,16200256			
0,763702381	1,581039917	92,26200104			
0,764567056	1,582640991	92,36199951			
0,765380857	1,584172363	92,46199799			
0,766245532	1,585786621	92,56199646			
0,767059333	1,587327026	92,66200256			
0,767924008	1,588703613	92,76200104			
0,768788625	1,59041626	92,86199951			
0,769602484	1,591966797	92,96199799			
0,770467101	1,593541992	93,06199646			
0,771331775	1,595143066	93,16200256			
0,77219645	1,596577759	93,26200104			
0,773061125	1,59818811	93,36199951			
0,773874926	1,599876099	93,46199799			
0,774739543	1,601321167	93,56199646			
0,775553402	1,602769531	93,66200256			
0,776418019	1,604188843	93,76200104			
0,777231879	1,60573584	93,86199951			
0,77804568	1,607366821	93,96199799			
0,778859423	1,608501831	94,06199646			
0,779673283	1,610239868	94,16200256			
0,780537899	1,61167395	94,26200104			
0,781351759	1,613142456	94,36199951			
0,782165502	1,614713989	94,46199799			
0,782979303	1,616040161	94,56199646			
0,783793163	1,617641602	94,66200256			
0,784657779	1,619084106	94,76200104			
0,785471639	1,620649048	94,86199951			
0,786285382	1,621920166	94,96199799			
0,787099183	1,62345459	95,06199646			
0,787963858	1,624894043	95,16200256			
0,788777659	1,626359985	95,26200104			
0,789591519	1,627917725	95,36199951			
0,790456135	1,629354248	95,46199799			
0,791269937	1,630833374	95,56199646			
0,792134611	1,63240918	95,66200256			
0,792948413	1,633889648	95,76200104			
0,793813029	1,635274292	95,86199951			
0,794626889	1,636887573	95,96199799			
0,795491505	1,638549561	96,06199646			
0,796305365	1,639887817	96,16200256			
0,797119166	1,641463135	96,26200104			
0,797983841	1,642721069	96,36199951			
0,798797584	1,644177734	96,46199799			
0,799611385	1,645789185	96,56199646			
0,800425245	1,647047974	96,66200256			
0,801238988	1,648390381	96,76200104			
0,802001974	1,649879517	96,86199951			
0,802815717	1,651197021	96,96199799			
0,803680392	1,652703247	97,06199646			
0,804443378	1,654188477	97,16200256			
0,805308053	1,655646484	97,26200104			
0,806121854	1,656799438	97,36199951			
0,806935597	1,658409546	97,46199799			
0,807749457	1,659714111	97,56199646			
0,808563258	1,660956665	97,66200256			
0,809377001	1,662462524	97,76200104			
0,810241676	1,663928711	97,86199951			
0,811055477	1,665342651	97,96199799			
0,811920152	1,666994019	98,06199646			
0,812733953	1,6684104	98,16200256			
0,813598628	1,669874268	98,26200104			
0,814412429	1,671390625	98,36199951			
0,815277104	1,67286792	98,46199799			
0,816141779	1,674342896	98,56199646			
0,817006396	1,67605896	98,66200256			
0,81787107	1,677355957	98,76200104			
0,818735803	1,678921509	98,86199951			
0,819549547	1,680249146	98,96199799			
0,820414221	1,681745728	99,06199646			
0,821228023	1,683411743	99,16200256			
0,822092697	1,68472644	99,26200104			
0,822906499	1,686087891	99,36199951			
0,8237203	1,687681396	99,46199799			
0,824584975	1,689114746	99,56199646			
0,825398718	1,690487793	99,66200256			
0,826212578	1,691753784	99,76200104			
0,827026379	1,693261719	99,86199951			
0,827891054	1,694517456	99,96199799			
0,828704855	1,696210571	100,0619965			
0,829518598	1,697663452	100,1620026			
0,830332458	1,698810791	100,262001			
0,831197074	1,700461426	100,3619995			
0,832010934	1,701928345	100,461998			
0,832824735	1,703306152	100,5619965			
0,83368941	1,704429688	100,6620026			
0,834503153	1,706176025	100,762001			
0,835316954	1,70771814	100,8619995			
0,836181629	1,708721924	100,961998			
0,83699543	1,710433594	101,0619965			
0,837860105	1,711864258	101,1620026			
0,838673906	1,713363037	101,262001			
0,839538581	1,714789307	101,3619995			
0,840352383	1,716230225	101,461998			
0,841217057	1,71766333	101,5619965			
0,8420308	1,719085571	101,6620026			
0,842895533	1,720467285	101,762001			
0,843709277	1,721941772	101,8619995			
0,844523136	1,72335083	101,961998			
0,845336937	1,724723267	102,0619965			
0,846201612	1,72597583	102,1620026			
0,847015355	1,727321045	102,262001			
0,847829157	1,728738159	102,3619995			
0,848643016	1,730062622	102,461998			
0,849456759	1,731409302	102,5619965			
0,85027056	1,73272876	102,6620026			
0,85108442	1,734175293	102,762001			
0,851898221	1,735535645	102,8619995			
0,852711964	1,736813477	102,961998			
0,853525824	1,738311279	103,0619965			
0,854339625	1,739561768	103,1620026			
0,8552043	1,74092688	103,262001			
0,856018043	1,742237671	103,3619995			
0,856831844	1,743791504	103,461998			
0,857696519	1,74515979	103,5619965			
0,858510321	1,74652478	103,6620026			
0,859374995	1,747869263	103,762001			
0,860188797	1,749244385	103,8619995			
0,861053471	1,750645874	103,961998			
0,861918146	1,751894531	104,0619965			
0,862731948	1,753360962	104,1620026			
0,863596622	1,754787354	104,262001			
0,864461239	1,756247314	104,3619995			
0,865325914	1,757654907	104,461998			
0,866139715	1,759115967	104,5619965			
0,86700439	1,760501831	104,6620026			
0,867818191	1,761942261	104,762001			
0,868682866	1,763193848	104,8619995			
0,869496667	1,764689575	104,961998			
0,870310469	1,766071289	105,0619965			
0,871175085	1,767473877	105,1620026			
0,871988945	1,768667847	105,262001			
0,872802746	1,769847046	105,3619995			
0,873616489	1,771300415	105,461998			
0,874430349	1,772700439	105,5619965			
0,87524415	1,773980347	105,6620026			
0,876057951	1,775177979	105,762001			
0,876922626	1,776555054	105,8619995			
0,877736369	1,778067871	105,961998			
0,878550229	1,779279297	106,0619965			
0,879414845	1,780638184	106,1620026			
0,880228705	1,782087036	106,262001			
0,881042506	1,783543457	106,3619995			
0,881907181	1,785002563	106,461998			
0,882771797	1,786411743	106,5619965			
0,883585657	1,787663452	106,6620026			
0,884450274	1,788977905	106,762001			
0,885264075	1,790420654	106,8619995			
0,88612875	1,791735229	106,961998			
0,886993425	1,79316687	107,0619965			
0,887807168	1,794293823	107,1620026			
0,888671901	1,795713135	107,262001			
0,889485644	1,796940918	107,3619995			
0,890299503	1,798296997	107,461998			
0,891113305	1,799527344	107,5619965			
0,891927048	1,800895996	107,6620026			
0,892791722	1,802185913	107,762001			
0,893605524	1,803499023	107,8619995			
0,894419383	1,804726074	107,961998			
0,895233126	1,805895874	108,0619965			
0,896046928	1,807312866	108,1620026			
0,896860787	1,808579224	108,262001			
0,897674588	1,809821777	108,3619995			
0,898488332	1,811229858	108,461998			
0,899302191	1,812438477	108,5619965			
0,900115992	1,813630127	108,6620026			
0,900980667	1,815033691	108,762001			
0,90179441	1,816447632	108,8619995			
0,902608212	1,817660522	108,961998			
0,903472886	1,819022705	109,0619965			
0,904286688	1,820348999	109,1620026			
0,905100547	1,821519409	109,262001			
0,905965164	1,822829102	109,3619995			
0,906778965	1,824221802	109,461998			
0,90764364	1,825452881	109,5619965			
0,908457441	1,826838745	109,6620026			
0,909322058	1,82808728	109,762001			
0,910186791	1,829603638	109,8619995			
0,911000534	1,830825073	109,961998			
0,911865209	1,832293579	110,0619965			
0,912729942	1,833391602	110,1620026			
0,913543685	1,834231323	110,262001			
0,91440836	1,835582886	110,3619995			
0,915222161	1,836891724	110,461998			
0,916035962	1,838191284	110,5619965			
0,916900637	1,83958313	110,6620026			
0,917714438	1,840739258	110,762001			
0,91852824	1,842146118	110,8619995			
0,919342041	1,843436035	110,961998			
0,920206716	1,844821167	111,0619965			
0,921020517	1,845942993	111,1620026			
0,921834318	1,847334106	111,262001			
0,92264812	1,848493042	111,3619995			
0,923512736	1,849882324	111,461998			
0,924326596	1,851262695	111,5619965			
0,925140397	1,852304321	111,6620026			
0,926005072	1,853701416	111,762001			
0,926818873	1,855040161	111,8619995			
0,927683548	1,856331787	111,961998			
0,928497291	1,857647217	112,0619965			
0,929362024	1,858768188	112,1620026			
0,930175767	1,860032227	112,262001			
0,931040442	1,8614823	112,3619995			
0,931854243	1,862653198	112,461998			
0,932718918	1,863996094	112,5619965			
0,93353272	1,865329468	112,6620026			
0,934397394	1,8666521	112,762001			
0,935211196	1,867821045	112,8619995			
0,93607587	1,869123535	112,961998			
0,936889672	1,870328125	113,0619965			
0,937703415	1,87152478	113,1620026			
0,938517274	1,872742798	113,262001			
0,939331076	1,874092773	113,3619995			
0,94019575	1,87526123	113,461998			
0,941009494	1,876433105	113,5619965			
0,941823295	1,877790527	113,6620026			
0,942586223	1,878775024	113,762001			
0,943400082	1,880022583	113,8619995			
0,944213883	1,881233032	113,961998			
0,945027627	1,882452881	114,0619965			
0,94589236	1,883650513	114,1620026			
0,946706103	1,884933594	114,262001			
0,947519962	1,885956177	114,3619995			
0,948333764	1,887376587	114,461998			
0,949147507	1,888480469	114,5619965			
0,950012181	1,889703491	114,6620026			
0,950825983	1,890923706	114,762001			
0,951690658	1,892395752	114,8619995			
0,952504459	1,893524414	114,961998			
0,953369134	1,894691284	115,0619965			
0,954182935	1,895841919	115,1620026			
0,95504761	1,897230835	115,262001			
0,955912285	1,898508545	115,3619995			
0,956776901	1,899737915	115,461998			
0,957641576	1,900788086	115,5619965			
0,958455377	1,902080811	115,6620026			
0,959320052	1,903287231	115,762001			
0,960133853	1,904492188	115,8619995			
0,960998528	1,905812012	115,961998			
0,961812329	1,906963379	116,0619965			
0,962677004	1,908105103	116,1620026			
0,963490806	1,909448853	116,262001			
0,96435548	1,910533447	116,3619995			
0,965169223	1,911595337	116,461998			
0,965983083	1,912885132	116,5619965			
0,966796884	1,914207397	116,6620026			
0,967661559	1,915319946	116,762001			
0,96847536	1,916567017	116,8619995			
0,969289104	1,917575195	116,961998			
0,970102963	1,918721436	117,0619965			
0,97096758	1,920071533	117,1620026			
0,971781439	1,921152588	117,262001			
0,97259524	1,922348145	117,3619995			
0,973459915	1,923513062	117,461998			
0,974273658	1,924577026	117,5619965			
0,97508746	1,925849121	117,6620026			
0,975952134	1,926875732	117,762001			
0,976765878	1,928029541	117,8619995			
0,977630611	1,929422241	117,961998			
0,978444354	1,93058313	118,0619965			
0,979309087	1,93167627	118,1620026			
0,98012283	1,932776367	118,262001			
0,980936689	1,933875122	118,3619995			
0,981801306	1,934758667	118,461998			
0,982615165	1,936169556	118,5619965			
0,983428909	1,937386597	118,6620026			
0,984242768	1,938287109	118,762001			
0,985056628	1,93955957	118,8619995			
0,985870371	1,940771729	118,961998			
0,986735104	1,941626465	119,0619965			
0,987497973	1,942779419	119,1620026			
0,98836259	1,943875122	119,262001			
0,989176449	1,945055176	119,3619995			
0,989990192	1,946135254	119,461998			
0,990804052	1,947072998	119,5619965			
0,991617911	1,94823645	119,6620026			
0,992431655	1,949334229	119,762001			
0,993245398	1,950393799	119,8619995			
0,994059257	1,95140625	119,961998			
0,994923874	1,952618896	120,0619965			
0,995737733	1,95387146	120,1620026			
0,99660235	1,954856079	120,262001			
0,997416209	1,956091919	120,3619995			
0,998280826	1,957257446	120,461998			
0,999094686	1,958313354	120,5619965			
0,999959302	1,959578857	120,6620026			
1,000823919	1,960586548	120,762001			
1,001637778	1,961635254	120,8619995			
1,002553385	1,962816772	120,961998			
1,003418001	1,964152588	121,0619965			
1,004231861	1,965136963	121,1620026			
1,005096477	1,966369019	121,262001			
1,005961094	1,967256226	121,3619995			
1,006774954	1,968344238	121,461998			
1,00763957	1,969490356	121,5619965			
1,008453313	1,970585205	121,6620026			
1,009267173	1,971480957	121,762001			
1,010080916	1,972638428	121,8619995			
1,010894775	1,971626099	121,961998			
1,011708635	1,972746948	122,0619965			
1,012522378	1,973894775	122,1620026			
1,013336238	1,97501416	122,262001			
1,014149981	1,975981812	122,3619995			
1,015014597	1,976986694	122,461998			
1,015828457	1,978485107	122,5619965			
1,0166422	1,979167725	122,6620026			
1,017456059	1,980446045	122,762001			
1,018320676	1,98173877	122,8619995			
1,019134535	1,982768311	122,961998			
1,019999152	1,983849854	123,0619965			
1,020813012	1,984914307	123,1620026			
1,021626871	1,985969849	123,262001			
1,022491488	1,987301025	123,3619995			
1,023305347	1,988221191	123,461998			
1,024169964	1,989371948	123,5619965			
1,02503458	1,99060498	123,6620026			
1,02584844	1,991702148	123,762001			
1,026713056	1,99287561	123,8619995			
1,0275268	1,993938965	123,961998			
1,028391533	1,994910767	124,0619965			
1,029205276	1,996147339	124,1620026			
1,030069892	1,99711377	124,262001			
1,030883752	1,998200195	124,3619995			
1,031697611	1,999197632	124,461998			
1,032511354	2,000173584	124,5619965			
1,033325214	2,001143433	124,6620026			
1,034139073	2,002141724	124,762001			
1,034952817	2,00315564	124,8619995			
1,03576656	2,004085205	124,961998			
1,036580419	2,005339233	125,0619965			
1,037394162	2,005883179	125,1620026			
1,038208022	2,007225464	125,262001			
1,039072638	2,00822522	125,3619995			
1,039886498	2,009207764	125,461998			
1,040700357	2,010210083	125,5619965			
1,041564974	2,01125415	125,6620026			
1,042378834	2,012299927	125,762001			
1,04324345	2,013285645	125,8619995			
1,044057193	2,014313354	125,961998			
1,044921926	2,015296021	126,0619965			
1,045786543	2,01631543	126,1620026			
1,046600286	2,017353394	126,262001			
1,047465019	2,01843811	126,3619995			
1,048329752	2,019451172	126,461998			
1,049194369	2,020519775	126,5619965			
1,050058985	2,021461914	126,6620026			
1,050872845	2,022545532	126,762001			
1,051737461	2,023417725	126,8619995			
1,052602194	2,024478271	126,961998			
1,053415937	2,025310547	127,0619965			
1,05422968	2,026279175	127,1620026			
1,055094413	2,027382935	127,262001			
1,055908157	2,028050415	127,3619995			
1,056722016	2,029137939	127,461998			
1,057586633	2,030150024	127,5619965			
1,058400492	2,030970337	127,6620026			
1,059214235	2,031712891	127,762001			
1,060028095	2,032685181	127,8619995			
1,060841954	2,03366394	127,961998			
1,061655697	2,03444104	128,0619965			
1,06252043	2,035355713	128,1620026			
1,063334057	2,036450684	128,2619934			
1,064147917	2,037282959	128,3619995			
1,064961776	2,038176147	128,4620056			
1,065826393	2,038983032	128,5619965			
1,066640252	2,040023193	128,6620026			
1,067504869	2,040924683	128,7619934			
1,068318728	2,041808472	128,8619995			
1,069183345	2,042582886	128,9620056			
1,070047962	2,043841431	129,0619965			
1,070861821	2,044679321	129,1620026			
1,071726438	2,045696777	129,2619934			
1,072591171	2,046223999	129,3619995			
1,073404914	2,047238525	129,4620056			
1,074218773	2,048052734	129,5619965			
1,07508339	2,049105957	129,6620026			
1,075897249	2,05004126	129,7619934			
1,076711109	2,050775635	129,8619995			
1,077524736	2,051676758	129,9620056			
1,078338595	2,052543213	130,0619965			
1,079152455	2,053333252	130,1620026			
1,079966198	2,054141602	130,2619934			
1,080780057	2,054959473	130,3619995			
1,081593917	2,055758545	130,4620056			
1,082407543	2,056408936	130,5619965			
1,083221403	2,057364746	130,6620026			
1,084035262	2,058231689	130,7619934			
1,084849006	2,058996094	130,8619995			
1,085662865	2,059859619	130,9620056			
1,086527482	2,060672119	131,0619965			
1,087341341	2,061383057	131,1620026			
1,088155201	2,062301514	131,2619934			
1,089019817	2,063240479	131,3619995			
1,08983356	2,06394458	131,4620056			
1,090647303	2,064767578	131,5619965			
1,091512037	2,06554834	131,6620026			
1,092376653	2,066417725	131,7619934			
1,093241386	2,067297363	131,8619995			
1,094106119	2,068342285	131,9620056			
1,094919746	2,069296143	132,0619965			
1,095784595	2,069792969	132,1620026			
1,096649212	2,07053125	132,2619934			
1,097462955	2,071419434	132,3619995			
1,098327688	2,072316162	132,4620056			
1,099141431	2,073291992	132,5619965			
1,100006048	2,073811768	132,6620026			
1,100819907	2,074722656	132,7619934			
1,10163365	2,075343262	132,8619995			
1,10244751	2,07606665	132,9620056			
1,103312126	2,076955811	133,0619965			
1,104125986	2,077681641	133,1620026			
1,104939845	2,07852417	133,2619934			
1,105753588	2,079156738	133,3619995			
1,106567332	2,080013916	133,4620056			
1,107381191	2,080604492	133,5619965			
1,108194934	2,081187988	133,6620026			
1,109059667	2,081793945	133,7619934			
1,10987341	2,082796387	133,8619995			
1,110738143	2,083827881	133,9620056			
1,111551886	2,084191895	134,0619965			
1,112416619	2,085196777	134,1620026			
1,113230363	2,086005859	134,2619934			
1,114095096	2,086664795	134,3619995			
1,114908839	2,087485596	134,4620056			
1,115722698	2,087642822	134,5619965			
1,116587315	2,088334229	134,6620026			
1,117401174	2,089173828	134,7619934			
1,118265791	2,089896973	134,8619995			
1,119130524	2,09056543	134,9620056			
1,119944267	2,091339844	135,0619965			
1,12075801	2,092038818	135,1620026			
1,121622627	2,092862793	135,2619934			
1,122436486	2,093417725	135,3619995			
1,123250346	2,094261475	135,4620056			
1,124064089	2,09471582	135,5619965			
1,124877948	2,095551758	135,6620026			
1,125691808	2,096294678	135,7619934			
1,126505551	2,096846436	135,8619995			
1,127319294	2,097708008	135,9620056			
1,128133154	2,098064453	136,0619965			
1,128946897	2,098933594	136,1620026			
1,12981163	2,099600586	136,2619934			
1,130625373	2,100409668	136,3619995			
1,131439232	2,100860107	136,4620056			
1,132253092	2,101512939	136,5619965			
1,133066718	2,102129639	136,6620026			
1,133880578	2,102709229	136,7619934			
1,134745195	2,103320313	136,8619995			
1,135559054	2,104137451	136,9620056			
1,136423671	2,104879883	137,0619965			
1,13723753	2,105531494	137,1620026			
1,138102147	2,106255859	137,2619934			
1,138916006	2,106878906	137,3619995			
1,139780623	2,107415771	137,4620056			
1,140645356	2,107894287	137,5619965			
1,141509973	2,108724365	137,6620026			
1,142323832	2,109577148	137,7619934			
1,143188449	2,110228516	137,8619995			
1,144053065	2,110606934	137,9620056			
1,144917798	2,111397705	138,0619965			
1,145731541	2,111797607	138,1620026			
1,146596274	2,112526123	138,2619934			
1,147460891	2,113099365	138,3619995			
1,14827475	2,113695801	138,4620056			
1,149088494	2,114357422	138,5619965			
1,149902353	2,11479248	138,6620026			
1,150716213	2,115189941	138,7619934			
1,151529956	2,115741211	138,8619995			
1,152394689	2,116647949	138,9620056			
1,153208432	2,116843506	139,0619965			
1,154022175	2,117269287	139,1620026			
1,154836034	2,117909912	139,2619934			
1,155649778	2,118404785	139,3619995			
1,156514511	2,119129395	139,4620056			
1,157328254	2,11951123	139,5619965			
1,158142113	2,120064941	139,6620026			
1,15900673	2,120538086	139,7619934			
1,159820589	2,121185791	139,8619995			
1,160685206	2,121670898	139,9620056			
1,161499065	2,122151123	140,0619965			
1,162312808	2,122699707	140,1620026			
1,163177541	2,12317627	140,2619934			
1,164042158	2,123538818	140,3619995			
1,164855901	2,124022217	140,4620056			
1,165720634	2,124665283	140,5619965			
1,166534377	2,125121826	140,6620026			
1,167348237	2,12568042	140,7619934			
1,168212853	2,126154541	140,8619995			
1,169026713	2,125965576	140,9620056			
1,169840456	2,126600342	141,0619965			
1,170654316	2,126774414	141,1620026			
1,171468175	2,127358887	141,2619934			
1,172281918	2,127717529	141,3619995			
1,173095661	2,128145508	141,4620056			
1,173909521	2,128609131	141,5619965			
1,174774137	2,128990234	141,6620026			
1,175587997	2,129403076	141,7619934			
1,17640174	2,130005371	141,8619995			
1,177215599	2,130484375	141,9620056			
1,178029459	2,13063916	142,0619965			
1,178843086	2,131218018	142,1620026			
1,179656945	2,131876953	142,2619934			
1,180521562	2,132155029	142,3619995			
1,181335421	2,132729004	142,4620056			
1,182200038	2,133071533	142,5619965			
1,183013897	2,133421631	142,6620026			
1,183878514	2,133837646	142,7619934			
1,184692373	2,134384521	142,8619995			
1,18555699	2,134696289	142,9620056			
1,186421723	2,135178467	143,0619965			
1,18728634	2,135658691	143,1620026			
1,188150956	2,136070313	143,2619934			
1,189015689	2,136449463	143,3619995			
1,189829432	2,136837646	143,4620056			
1,190694165	2,137328125	143,5619965			
1,191558782	2,137507813	143,6620026			
1,192372642	2,137739502	143,7619934			
1,193186385	2,138199219	143,8619995			
1,194051118	2,138359619	143,9620056			
1,194864861	2,138780273	144,0619965			
1,19567872	2,139155518	144,1620026			
1,19649258	2,139224854	144,2619934			
1,197357196	2,139574951	144,3619995			
1,198171056	2,139628418	144,4620056			
1,198984799	2,13975708	144,5619965			
1,199798542	2,140102295	144,6620026			
1,200612402	2,140267334	144,7619934			
1,201426145	2,140750977	144,8619995			
1,202290878	2,140719971	144,9620056			
1,203104621	2,141088379	145,0619965			
1,20391848	2,141192139	145,1620026			
1,20473234	2,14137207	145,2619934			
